"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","E1101","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E4101","E4501","E9101","E9102","E9103","E9105","E9106"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","E1101_Number of kindergartens[number of kindergartens]","E1501_Number of Kindergarten students[person]","E2101_Number of elementary schools[number of schools]","E2401_Number of elementary school teachers[person]","E2501_Elementary school students[person]","E3101_Number of lower secondary schools[number of schools]","E3401_Number of lower secondary school teachers[person]","E3501_Lower secondary school students[person]","E4101_Number of upper secondary schools[number of schools]","E4501_Upper secondary school students[person]","E9101_Population by last school completed (Graduates) (Total)[person]","E9102_Population by last school completed (Elementary school, lower secondary school)[person]","E9103_Population by last school completed (Upper secondary school, lower secondary schools under the old educational system)[person]","E9105_Population by last school completed (Junior college, college of technology)[person]","E9106_Population by last school completed (University and graduate school)[person]"
"2015100000","2015","01692","Hokkaido Nakashibetsu-cho","","5","436","6","125","1516","3","77","749","2","631","***","***","***","***","***"
"2015100000","2015","01693","Hokkaido Shibetsu-cho","","2","52","2","31","278","2","28","181","1","176","***","***","***","***","***"
"2015100000","2015","01694","Hokkaido Rausu-cho","","2","127","2","32","272","2","28","156","1","113","***","***","***","***","***"
"2015100000","2015","02201","Aomori-ken Aomori-shi","","29","2202","45","912","14159","22","599","8149","13","8482","***","***","***","***","***"
"2015100000","2015","02202","Aomori-ken Hirosaki-shi","","10","709","37","627","8183","18","387","4827","10","6370","***","***","***","***","***"
"2015100000","2015","02203","Aomori-ken Hachinohe-shi","","21","1540","45","798","11798","26","534","6875","15","8656","***","***","***","***","***"
"2015100000","2015","02204","Aomori-ken Kuroishi-shi","","3","78","10","147","1544","4","80","994","2","1063","***","***","***","***","***"
"2015100000","2015","02205","Aomori-ken Goshogawara-shi","","5","227","11","193","2503","6","127","1632","7","2584","***","***","***","***","***"
"2015100000","2015","02206","Aomori-ken Towada-shi","","3","164","17","242","3109","10","180","1889","4","2010","***","***","***","***","***"
"2015100000","2015","02207","Aomori-ken Misawa-shi","","3","301","7","164","2407","5","105","1170","2","1322","***","***","***","***","***"
"2015100000","2015","02208","Aomori-ken Mutsu-shi","","8","573","13","218","2922","9","174","1660","4","1861","***","***","***","***","***"
"2015100000","2015","02209","Aomori-ken Tsugaru-shi","","2","59","10","139","1493","5","90","899","1","556","***","***","***","***","***"
"2015100000","2015","02210","Aomori-ken Hirakawa-shi","","1","39","9","125","1487","4","75","851","2","613","***","***","***","***","***"
"2015100000","2015","02301","Aomori-ken Hiranai-machi","","1","19","3","43","453","3","37","269","2","131","***","***","***","***","***"
"2015100000","2015","02303","Aomori-ken Imabetsu-machi","","0","0","1","12","68","1","13","45","1","33","***","***","***","***","***"
"2015100000","2015","02304","Aomori-ken Yomogita-mura","","0","0","1","15","121","1","14","65","0","0","***","***","***","***","***"
"2015100000","2015","02307","Aomori-ken Sotogahama-machi","","0","0","3","31","196","3","37","135","0","0","***","***","***","***","***"
"2015100000","2015","02321","Aomori-ken Ajigasawa-machi","","0","0","2","28","354","1","21","227","1","170","***","***","***","***","***"
"2015100000","2015","02323","Aomori-ken Fukaura-machi","","0","0","3","37","294","3","37","200","1","66","***","***","***","***","***"
"2015100000","2015","02343","Aomori-ken Nishimeya-mura","","0","0","1","11","46","0","0","0","0","0","***","***","***","***","***"
"2015100000","2015","02361","Aomori-ken Fujisaki-machi","","1","16","3","53","735","2","36","405","1","103","***","***","***","***","***"
"2015100000","2015","02362","Aomori-ken Owani-machi","","0","0","1","26","340","1","19","218","0","0","***","***","***","***","***"
"2015100000","2015","02367","Aomori-ken Inakadate-mura","","0","0","1","21","347","1","20","182","0","0","***","***","***","***","***"
"2015100000","2015","02381","Aomori-ken Itayanagi-machi","","1","0","4","56","618","1","32","385","1","238","***","***","***","***","***"
"2015100000","2015","02384","Aomori-ken Tsuruta-machi","","1","46","6","71","635","1","33","398","1","202","***","***","***","***","***"
"2015100000","2015","02387","Aomori-ken Nakadomari-machi","","1","0","4","48","420","2","31","261","1","58","***","***","***","***","***"
"2015100000","2015","02401","Aomori-ken Noheji-machi","","1","76","3","54","598","1","25","339","2","637","***","***","***","***","***"
"2015100000","2015","02402","Aomori-ken Shichinohe-machi","","1","19","4","58","689","3","43","405","1","442","***","***","***","***","***"
"2015100000","2015","02405","Aomori-ken Rokunohe-machi","","2","43","3","44","522","2","34","277","1","205","***","***","***","***","***"
"2015100000","2015","02406","Aomori-ken Yokohama-machi","","1","11","4","39","178","1","17","150","0","0","***","***","***","***","***"
"2015100000","2015","02408","Aomori-ken Tohoku-machi","","0","0","7","82","853","2","39","499","0","0","***","***","***","***","***"
"2015100000","2015","02411","Aomori-ken Rokkasho-mura","","1","0","4","58","524","4","54","305","1","194","***","***","***","***","***"
"2015100000","2015","02412","Aomori-ken Oirase-cho","","2","160","5","92","1427","3","69","820","1","453","***","***","***","***","***"
"2015100000","2015","02423","Aomori-ken Oma-machi","","1","44","2","28","300","2","30","165","1","212","***","***","***","***","***"
"2015100000","2015","02424","Aomori-ken Higashidori-mura","","0","0","1","29","299","1","23","178","0","0","***","***","***","***","***"
"2015100000","2015","02425","Aomori-ken Kazamaura-mura","","0","0","3","20","78","1","12","40","0","0","***","***","***","***","***"
"2015100000","2015","02426","Aomori-ken Sai-mura","","0","0","3","23","89","3","18","56","0","0","***","***","***","***","***"
"2015100000","2015","02441","Aomori-ken Sannohe-machi","","2","44","3","42","454","2","30","239","1","197","***","***","***","***","***"
"2015100000","2015","02442","Aomori-ken Gonohe-machi","","2","76","4","66","730","3","45","412","1","187","***","***","***","***","***"
"2015100000","2015","02443","Aomori-ken Takko-machi","","1","13","3","27","240","1","17","144","1","93","***","***","***","***","***"
"2015100000","2015","02445","Aomori-ken Nambu-cho","","3","74","8","91","806","4","66","498","1","271","***","***","***","***","***"
"2015100000","2015","02446","Aomori-ken Hashikami-cho","","0","0","6","70","612","2","37","396","0","0","***","***","***","***","***"
"2015100000","2015","02450","Aomori-ken Shingo-mura","","0","0","2","14","88","2","22","60","0","0","***","***","***","***","***"
"2015100000","2015","03201","Iwate-ken Morioka-shi","","25","2960","46","913","15409","27","585","8307","17","10728","***","***","***","***","***"
"2015100000","2015","03202","Iwate-ken Miyako-shi","","4","543","21","260","2493","11","174","1475","5","1744","***","***","***","***","***"
"2015100000","2015","03203","Iwate-ken Ofunato-shi","","2","71","12","182","1621","8","134","950","2","1029","***","***","***","***","***"
"2015100000","2015","03205","Iwate-ken Hanamaki-shi","","9","751","19","342","4959","11","222","2747","6","2856","***","***","***","***","***"
"2015100000","2015","03206","Iwate-ken Kitakami-shi","","10","1166","17","356","5351","9","207","2802","4","2842","***","***","***","***","***"
"2015100000","2015","03207","Iwate-ken Kuji-shi","","1","91","15","182","1837","8","132","1059","3","1179","***","***","***","***","***"
"2015100000","2015","03208","Iwate-ken Tono-shi","","4","64","11","138","1288","3","58","672","2","600","***","***","***","***","***"
"2015100000","2015","03209","Iwate-ken Ichinoseki-shi","","12","548","33","484","5960","18","311","3368","8","3656","***","***","***","***","***"
"2015100000","2015","03210","Iwate-ken Rikuzentakata-shi","","1","0","8","115","833","4","70","544","1","487","***","***","***","***","***"
"2015100000","2015","03211","Iwate-ken Kamaishi-shi","","3","163","9","140","1461","5","95","857","2","927","***","***","***","***","***"
"2015100000","2015","03213","Iwate-ken Ninohe-shi","","1","6","8","116","1286","4","77","769","3","727","***","***","***","***","***"
"2015100000","2015","03214","Iwate-ken Hachimantai-shi","","1","64","10","121","1071","4","61","624","1","273","***","***","***","***","***"
"2015100000","2015","03215","Iwate-ken Oshu-shi","","21","941","27","434","5933","12","266","3335","8","2898","***","***","***","***","***"
"2015100000","2015","03216","Iwate-ken Takizawashi","","3","664","8","179","3213","6","127","1734","2","1324","***","***","***","***","***"
"2015100000","2015","03301","Iwate-ken Shizukuishi-cho","","1","45","10","99","757","1","32","444","1","152","***","***","***","***","***"
"2015100000","2015","03302","Iwate-ken Kuzumaki-machi","","0","0","5","40","199","3","32","132","1","133","***","***","***","***","***"
"2015100000","2015","03303","Iwate-ken Iwate-machi","","1","31","7","72","598","4","55","369","1","152","***","***","***","***","***"
"2015100000","2015","03321","Iwate-ken Shiwa-cho","","1","123","11","143","1759","3","75","1044","1","532","***","***","***","***","***"
"2015100000","2015","03322","Iwate-ken Yahaba-cho","","0","0","4","89","1490","2","59","851","1","828","***","***","***","***","***"
"2015100000","2015","03366","Iwate-ken Nishiwaga-machi","","0","0","2","25","195","2","21","123","1","106","***","***","***","***","***"
"2015100000","2015","03381","Iwate-ken Kanegasaki-cho","","4","189","5","76","871","1","31","466","1","353","***","***","***","***","***"
"2015100000","2015","03402","Iwate-ken Hiraizumi-cho","","1","38","2","33","380","1","18","184","0","0","***","***","***","***","***"
"2015100000","2015","03441","Iwate-ken Sumita-cho","","0","0","2","24","216","2","24","123","1","108","***","***","***","***","***"
"2015100000","2015","03461","Iwate-ken Otsuchi-cho","","2","88","2","43","486","2","41","316","1","238","***","***","***","***","***"
"2015100000","2015","03482","Iwate-ken Yamada-machi","","2","49","9","104","686","2","50","459","1","150","***","***","***","***","***"
"2015100000","2015","03483","Iwate-ken Iwaizumi-cho","","0","0","13","93","382","5","45","248","1","162","***","***","***","***","***"
"2015100000","2015","03484","Iwate-ken Tanohata-mura","","0","0","1","15","160","1","13","95","0","0","***","***","***","***","***"
"2015100000","2015","03485","Iwate-ken Fudai-mura","","0","0","1","15","109","1","11","64","0","0","***","***","***","***","***"
"2015100000","2015","03501","Iwate-ken Karumai-machi","","1","27","3","41","408","1","20","209","1","180","***","***","***","***","***"
"2015100000","2015","03503","Iwate-ken Noda-mura","","0","0","1","16","185","1","18","97","1","135","***","***","***","***","***"
"2015100000","2015","03506","Iwate-ken Kunohe-mura","","1","5","5","45","272","1","18","146","1","112","***","***","***","***","***"
"2015100000","2015","03507","Iwate-ken Hirono-cho","","1","28","8","85","728","4","63","485","2","406","***","***","***","***","***"
"2015100000","2015","03524","Iwate-ken Ichinohe-machi","","1","32","7","62","505","4","42","306","1","296","***","***","***","***","***"
"2015100000","2015","04100","Miyagi-ken Sendai-shi","","94","14821","130","3055","54129","72","1916","28187","35","32036","***","***","***","***","***"
"2015100000","2015","04101","Miyagi-ken Sendai-shi Aoba-ku","","23","3160","34","777","14013","21","506","7506","12","10447","***","***","***","***","***"
"2015100000","2015","04102","Miyagi-ken Sendai-shi Miyagino-ku","","20","2814","21","530","9561","11","345","5245","6","6429","***","***","***","***","***"
"2015100000","2015","04103","Miyagi-ken Sendai-shi Wakabayashi-ku","","14","2034","16","380","6814","8","221","3239","5","5249","***","***","***","***","***"
"2015100000","2015","04104","Miyagi-ken Sendai-shi Taihaku-ku","","18","2893","29","688","11903","14","409","5985","5","4100","***","***","***","***","***"
"2015100000","2015","04105","Miyagi-ken Sendai-shi Izumi-ku","","19","3920","30","680","11838","18","435","6212","7","5811","***","***","***","***","***"
"2015100000","2015","04202","Miyagi-ken Ishinomaki-shi","","14","1353","36","582","7025","20","389","4031","8","4158","***","***","***","***","***"
"2015100000","2015","04203","Miyagi-ken Shiogama-shi","","6","673","7","165","2491","5","114","1358","1","1190","***","***","***","***","***"
"2015100000","2015","04205","Miyagi-ken Kesennuma-shi","","11","659","17","258","2811","12","198","1806","5","2048","***","***","***","***","***"
"2015100000","2015","04206","Miyagi-ken Shiroishi-shi","","3","393","15","147","1681","7","104","931","2","1606","***","***","***","***","***"
"2015100000","2015","04207","Miyagi-ken Natori-shi","","9","1634","11","289","4801","5","172","2318","2","1531","***","***","***","***","***"
"2015100000","2015","04208","Miyagi-ken Kakuda-shi","","5","301","8","119","1543","3","65","829","1","512","***","***","***","***","***"
"2015100000","2015","04209","Miyagi-ken Tagajo-shi","","8","1169","6","182","3476","4","131","1763","2","1184","***","***","***","***","***"
"2015100000","2015","04211","Miyagi-ken Iwanuma-shi","","4","784","4","143","2719","4","104","1375","1","904","***","***","***","***","***"
"2015100000","2015","04212","Miyagi-ken Tome-shi","","17","857","22","338","4080","10","209","2275","3","1679","***","***","***","***","***"
"2015100000","2015","04213","Miyagi-ken Kurihara-shi","","14","974","14","255","3131","9","158","1727","4","1549","***","***","***","***","***"
"2015100000","2015","04214","Miyagi-ken Higashimatsushima-shi","","4","503","9","173","2187","3","85","1224","2","864","***","***","***","***","***"
"2015100000","2015","04215","Miyagi-ken Osaki-shi","","27","1482","30","530","7092","13","300","3971","9","4083","***","***","***","***","***"
"2015100000","2015","04216","Miyagi-ken Tomiya-shi","","5","1053","8","218","4119","5","134","2114","1","833","***","***","***","***","***"
"2015100000","2015","04301","Miyagi-ken Zao-machi","","3","104","5","64","589","3","46","339","1","194","***","***","***","***","***"
"2015100000","2015","04302","Miyagi-ken Shichikashuku-machi","","0","0","1","13","44","1","12","36","2","81","***","***","***","***","***"
"2015100000","2015","04321","Miyagi-ken Ogawara-machi","","1","155","3","83","1316","2","62","756","2","1042","***","***","***","***","***"
"2015100000","2015","04322","Miyagi-ken Murata-machi","","2","164","2","36","527","2","31","281","1","328","***","***","***","***","***"
"2015100000","2015","04323","Miyagi-ken Shibata-machi","","5","604","6","132","2002","3","73","1007","1","461","***","***","***","***","***"
"2015100000","2015","04324","Miyagi-ken Kawasaki-machi","","1","14","4","48","388","2","32","233","1","86","***","***","***","***","***"
"2015100000","2015","04341","Miyagi-ken Marumori-machi","","0","0","9","79","588","1","23","339","1","306","***","***","***","***","***"
"2015100000","2015","04361","Miyagi-ken Watari-cho","","2","153","6","120","1787","4","87","973","1","572","***","***","***","***","***"
"2015100000","2015","04362","Miyagi-ken Yamamoto-cho","","2","205","4","55","522","2","38","317","0","0","***","***","***","***","***"
"2015100000","2015","04401","Miyagi-ken Matsushima-machi","","3","108","3","53","598","1","25","317","1","585","***","***","***","***","***"
"2015100000","2015","04404","Miyagi-ken Shichigahama-machi","","3","86","3","67","1040","2","51","583","0","0","***","***","***","***","***"
"2015100000","2015","04406","Miyagi-ken Rifu-cho","","4","723","6","153","2404","3","78","1147","1","834","***","***","***","***","***"
"2015100000","2015","04421","Miyagi-ken Taiwa-cho","","2","632","7","129","1673","2","56","763","1","672","***","***","***","***","***"
"2015100000","2015","04422","Miyagi-ken Osato-cho","","1","106","1","22","404","1","21","209","0","0","***","***","***","***","***"
"2015100000","2015","04424","Miyagi-ken Ohira-mura","","0","0","1","20","324","1","18","182","0","0","***","***","***","***","***"
"2015100000","2015","04444","Miyagi-ken Shikama-cho","","1","131","1","22","403","1","19","219","1","227","***","***","***","***","***"
"2015100000","2015","04445","Miyagi-ken Kami-machi","","3","237","9","118","1158","3","56","608","1","317","***","***","***","***","***"
"2015100000","2015","04501","Miyagi-ken Wakuya-cho","","4","147","4","64","736","1","30","459","1","414","***","***","***","***","***"
"2015100000","2015","04505","Miyagi-ken Misato-machi","","3","439","6","91","1190","3","55","606","2","775","***","***","***","***","***"
"2015100000","2015","04581","Miyagi-ken Onagawa-cho","","0","0","1","23","232","1","22","171","0","0","***","***","***","***","***"
"2015100000","2015","04606","Miyagi-ken Minamisanriku-cho","","1","40","5","82","596","2","40","328","1","295","***","***","***","***","***"
"2015100000","2015","05201","Akita-ken Akita-shi","","18","1996","46","925","15098","26","592","8226","14","8551","***","***","***","***","***"
"2015100000","2015","05202","Akita-ken Noshiro-shi","","1","151","12","187","2358","7","125","1337","5","2205","***","***","***","***","***"
"2015100000","2015","05203","Akita-ken Yokote-shi","","4","214","19","320","4214","8","192","2393","6","2912","***","***","***","***","***"
"2015100000","2015","05204","Akita-ken Odate-shi","","3","108","17","263","3337","9","174","1862","5","2108","***","***","***","***","***"
"2015100000","2015","05206","Akita-ken Oga-shi","","2","75","7","98","975","4","62","546","2","608","***","***","***","***","***"
"2015100000","2015","05207","Akita-ken Yuzawa-shi","","2","150","11","169","1887","6","118","1153","4","1496","***","***","***","***","***"
"2015100000","2015","05209","Akita-ken Kazuno-shi","","2","38","9","130","1432","5","86","820","2","728","***","***","***","***","***"
"2015100000","2015","05210","Akita-ken Yurihonjo-shi","","4","274","15","252","3647","10","190","2000","5","2282","***","***","***","***","***"
"2015100000","2015","05211","Akita-ken Katagami-shi","","2","162","6","112","1636","3","79","892","1","569","***","***","***","***","***"
"2015100000","2015","05212","Akita-ken Daisen-shi","","2","107","21","308","3704","11","206","1967","6","2019","***","***","***","***","***"
"2015100000","2015","05213","Akita-ken Kitaakita-shi","","0","0","11","141","1262","5","83","707","1","727","***","***","***","***","***"
"2015100000","2015","05214","Akita-ken Nikaho-shi","","1","0","6","95","1237","3","64","680","1","401","***","***","***","***","***"
"2015100000","2015","05215","Akita-ken Semboku-shi","","2","19","7","107","1214","5","80","620","1","735","***","***","***","***","***"
"2015100000","2015","05303","Akita-ken Kosaka-machi","","0","0","1","14","202","1","20","145","1","142","***","***","***","***","***"
"2015100000","2015","05327","Akita-ken Kamikoani-mura","","0","0","1","12","61","1","11","35","0","0","***","***","***","***","***"
"2015100000","2015","05346","Akita-ken Fujisato-machi","","1","47","1","14","114","1","13","57","0","0","***","***","***","***","***"
"2015100000","2015","05348","Akita-ken Mitane-cho","","1","6","6","71","625","3","45","384","0","0","***","***","***","***","***"
"2015100000","2015","05349","Akita-ken Happou-cho","","0","0","3","33","258","2","25","176","0","0","***","***","***","***","***"
