"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","B1102","B1103","B1104","B1105","B1106","B1107"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","B1102_Total land area (Incl. the northern territories and Takeshima)[ha]","B1103_Inhabitable area[ha]","B1104_Main lakes and marshes area[ha]","B1105_Woodland area[ha]","B1106_Forest area[ha]","B1107_Area of grass fields other than forest[ha]"
"2014100000","2014","32505","Shimane-ken Yoshika-cho","","33650","2793","0","30844","30646","198"
"2014100000","2014","32525","Shimane-ken Ama-cho","","3343","730","0","2530","2480","50"
"2014100000","2014","32526","Shimane-ken Nishinoshima-cho","","5595","540","0","5055","5009","46"
"2014100000","2014","32527","Shimane-ken Chibu-mura","","1370","243","0","1051","822","229"
"2014100000","2014","32528","Shimane-ken Okinoshima-cho","","24283","3337","0","21036","21036","0"
"2014100000","2014","33100","Okayama-ken Okayama-shi","","78996","43751","0","35317","34701","616"
"2014100000","2014","33101","Okayama-ken Okayama-shi Kita-ku","","45070","18238","0","26947","26557","390"
"2014100000","2014","33102","Okayama-ken Okayama-shi Naka-ku","","5125","4211","0","881","872","9"
"2014100000","2014","33103","Okayama-ken Okayama-shi Higashi-ku","","16053","10774","0","5277","5104","173"
"2014100000","2014","33104","Okayama-ken Okayama-shi Minami-ku","","12748","10528","0","2212","2168","44"
"2014100000","2014","33202","Okayama-ken Kurashiki-shi","","35563","25514","0","9954","9944","10"
"2014100000","2014","33203","Okayama-ken Tsuyama-shi","","50633","16376","0","34257","33950","307"
"2014100000","2014","33204","Okayama-ken Tamano-shi","","10358","4356","0","6002","5933","69"
"2014100000","2014","33205","Okayama-ken Kasaoka-shi","","13639","8554","0","5083","5073","10"
"2014100000","2014","33207","Okayama-ken Ibara-shi","","24354","8785","0","15567","15525","42"
"2014100000","2014","33208","Okayama-ken Soja-shi","","21190","7834","0","13405","13405","0"
"2014100000","2014","33209","Okayama-ken Takahashi-shi","","54699","11302","0","43380","42511","869"
"2014100000","2014","33210","Okayama-ken Niimi-shi","","79329","10243","0","69273","68456","817"
"2014100000","2014","33211","Okayama-ken Bizen-shi","","25829","5165","0","20664","20642","22"
"2014100000","2014","33212","Okayama-ken Setouchi-shi","","12545","6892","0","5563","5355","208"
"2014100000","2014","33213","Okayama-ken Akaiwa-shi","","20936","7780","0","13165","13074","91"
"2014100000","2014","33214","Okayama-ken Maniwa-shi","","82853","16722","0","65519","65424","95"
"2014100000","2014","33215","Okayama-ken Mimasaka-shi","","42929","10079","0","32840","32839","1"
"2014100000","2014","33216","Okayama-ken Asakuchi-shi","","6646","3725","0","2917","2911","6"
"2014100000","2014","33346","Okayama-ken Wake-cho","","14421","3619","0","10784","10770","14"
"2014100000","2014","33423","Okayama-ken Hayashima-cho","","762","678","0","89","89","0"
"2014100000","2014","33445","Okayama-ken Satosho-cho","","1223","834","0","386","385","1"
"2014100000","2014","33461","Okayama-ken Yakage-cho","","9062","3252","0","5807","5799","8"
"2014100000","2014","33586","Okayama-ken Shinjo-son","","6711","614","0","6151","6105","46"
"2014100000","2014","33606","Okayama-ken Kagamino-cho","","41968","4960","0","37001","36560","441"
"2014100000","2014","33622","Okayama-ken Shoo-cho","","5405","2896","0","2302","2302","0"
"2014100000","2014","33623","Okayama-ken Nagi-cho","","6952","1985","0","4971","4443","528"
"2014100000","2014","33643","Okayama-ken Nishiawakura-son","","5797","299","0","5497","5490","7"
"2014100000","2014","33663","Okayama-ken Kumenan-cho","","7865","2615","0","5385","5324","61"
"2014100000","2014","33666","Okayama-ken Misaki-cho","","23217","6941","0","17109","16259","850"
"2014100000","2014","33681","Okayama-ken Kibichuo-cho","","26878","6403","0","21173","20495","678"
"2014100000","2014","34100","Hiroshima-ken Hiroshima-shi","","90653","29282","0","61334","60357","977"
"2014100000","2014","34101","Hiroshima-ken Hiroshima-shi Naka-ku","","1532","1527","0","5","5","0"
"2014100000","2014","34102","Hiroshima-ken Hiroshima-shi Higashi-ku","","3942","1814","0","2130","2043","87"
"2014100000","2014","34103","Hiroshima-ken Hiroshima-shi Minami-ku","","2630","2311","0","320","263","57"
"2014100000","2014","34104","Hiroshima-ken Hiroshima-shi Nishi-ku","","3561","2936","0","623","612","11"
"2014100000","2014","34105","Hiroshima-ken Hiroshima-shi Asaminami-ku","","11724","4764","0","6959","6717","242"
"2014100000","2014","34106","Hiroshima-ken Hiroshima-shi Asakita-ku","","35333","8574","0","26746","26432","314"
"2014100000","2014","34107","Hiroshima-ken Hiroshima-shi Aki-ku","","9408","2641","0","6752","6674","78"
"2014100000","2014","34108","Hiroshima-ken Hiroshima-shi Saeki-ku","","22522","4714","0","17799","17611","188"
"2014100000","2014","34202","Hiroshima-ken Kure-shi","","35280","15617","0","19553","18433","1120"
"2014100000","2014","34203","Hiroshima-ken Takehara-shi","","11823","3556","0","8267","8015","252"
"2014100000","2014","34204","Hiroshima-ken Mihara-shi","","47154","15574","0","31216","30821","395"
"2014100000","2014","34205","Hiroshima-ken Onomichi-shi","","28509","14016","0","14478","14127","351"
"2014100000","2014","34207","Hiroshima-ken Fukuyama-shi","","51805","25496","0","26290","26016","274"
"2014100000","2014","34208","Hiroshima-ken Fuchu-shi","","19575","4403","0","15172","14806","366"
"2014100000","2014","34209","Hiroshima-ken Miyoshi-shi","","77814","18490","0","59032","58714","318"
"2014100000","2014","34210","Hiroshima-ken Shobara-shi","","124649","18583","0","105765","104817","948"
"2014100000","2014","34211","Hiroshima-ken Otake-shi","","7866","2007","0","5859","5768","91"
"2014100000","2014","34212","Hiroshima-ken Higashihiroshima-shi","","63516","23086","0","39956","39550","406"
"2014100000","2014","34213","Hiroshima-ken Hatsukaichi-shi","","48948","7041","0","41897","41432","465"
"2014100000","2014","34214","Hiroshima-ken Akitakata-shi","","53775","10980","0","42712","42419","293"
"2014100000","2014","34215","Hiroshima-ken Etajima-shi","","10074","4395","0","5679","5181","498"
"2014100000","2014","34302","Hiroshima-ken Fuchu-cho","","1041","593","0","448","434","14"
"2014100000","2014","34304","Hiroshima-ken Kaita-cho","","1379","721","0","644","618","26"
"2014100000","2014","34307","Hiroshima-ken Kumano-cho","","3376","1201","0","2155","2103","52"
"2014100000","2014","34309","Hiroshima-ken Saka-cho","","1569","786","0","783","763","20"
"2014100000","2014","34368","Hiroshima-ken Akiota-cho","","34189","4038","0","30156","30152","4"
"2014100000","2014","34369","Hiroshima-ken Kitahiroshima-cho","","64620","11149","0","53472","53308","164"
"2014100000","2014","34431","Hiroshima-ken Osakikamijima-cho","","4311","2468","0","1538","1460","78"
"2014100000","2014","34462","Hiroshima-ken Sera-cho","","27814","8475","0","19319","18968","351"
"2014100000","2014","34545","Hiroshima-ken Jinsekikogen-cho","","38198","7069","0","31129","30550","579"
"2014100000","2014","35201","Yamaguchi-ken Shimonoseki-shi","","71589","24037","0","47390","47160","230"
"2014100000","2014","35202","Yamaguchi-ken Ube-shi","","28665","14383","0","14981","14933","48"
"2014100000","2014","35203","Yamaguchi-ken Yamaguchi-shi","","102323","24774","0","77680","77482","198"
"2014100000","2014","35204","Yamaguchi-ken Hagi-shi","","69831","12972","0","56801","56564","237"
"2014100000","2014","35206","Yamaguchi-ken Hofu-shi","","18937","9149","0","9803","9803","0"
"2014100000","2014","35207","Yamaguchi-ken Kudamatsu-shi","","8935","3555","0","5404","5396","8"
"2014100000","2014","35208","Yamaguchi-ken Iwakuni-shi","","87372","16104","0","71196","70703","493"
"2014100000","2014","35210","Yamaguchi-ken Hikari-shi","","9213","4313","0","4901","4889","12"
"2014100000","2014","35211","Yamaguchi-ken Nagato-shi","","35729","8692","0","26880","26837","43"
"2014100000","2014","35212","Yamaguchi-ken Yanai-shi","","14005","5861","0","8144","8128","16"
"2014100000","2014","35213","Yamaguchi-ken Mine-shi","","47264","11183","0","36108","34558","1550"
"2014100000","2014","35215","Yamaguchi-ken Shunan-shi","","65629","14744","0","51043","50890","153"
"2014100000","2014","35216","Yamaguchi-ken Sanyoonoda-shi","","13309","7091","0","6197","6175","22"
"2014100000","2014","35305","Yamaguchi-ken Suooshima-cho","","13809","6614","0","7352","7348","4"
"2014100000","2014","35321","Yamaguchi-ken Waki-cho","","1058","446","0","612","612","0"
"2014100000","2014","35341","Yamaguchi-ken Kaminoseki-cho","","3469","1249","0","2220","2220","0"
"2014100000","2014","35343","Yamaguchi-ken Tabuse-cho","","5042","2481","0","2561","2559","2"
"2014100000","2014","35344","Yamaguchi-ken Hirao-cho","","3458","2053","0","1419","1414","5"
"2014100000","2014","35502","Yamaguchi-ken Abu-cho","","11595","1736","0","9864","9825","39"
"2014100000","2014","36201","Tokushima-ken Tokushima-shi","","19125","13894","0","5043","5043","0"
"2014100000","2014","36202","Tokushima-ken Naruto-shi","","13566","6026","0","7100","7089","11"
"2014100000","2014","36203","Tokushima-ken Komatsushima-shi","","4537","3836","0","655","655","0"
"2014100000","2014","36204","Tokushima-ken Anan-shi","","27956","13026","0","15033","15033","0"
"2014100000","2014","36205","Tokushima-ken Yoshinogawa-shi","","14414","6511","0","8286","8253","33"
"2014100000","2014","36206","Tokushima-ken Awa-shi","","19111","9000","0","10108","10108","0"
"2014100000","2014","36207","Tokushima-ken Mima-shi","","36714","7507","0","29210","29177","33"
"2014100000","2014","36208","Tokushima-ken Miyoshi-shi","","72142","9339","0","63227","61968","1259"
"2014100000","2014","36301","Tokushima-ken Katsuura-cho","","6983","2290","0","4719","4719","0"
"2014100000","2014","36302","Tokushima-ken Kamikatsu-cho","","10963","1578","0","9699","9699","0"
"2014100000","2014","36321","Tokushima-ken Sanagouchi-son","","4228","1359","0","2910","2900","10"
"2014100000","2014","36341","Tokushima-ken Ishii-cho","","2885","2609","0","237","237","0"
"2014100000","2014","36342","Tokushima-ken Kamiyama-cho","","17330","3044","0","14911","14911","0"
"2014100000","2014","36368","Tokushima-ken Naka-cho","","69498","3403","0","65931","65873","58"
"2014100000","2014","36383","Tokushima-ken Mugi-cho","","5656","746","0","4935","4935","0"
"2014100000","2014","36387","Tokushima-ken Minami-cho","","14082","1569","0","12533","12533","0"
"2014100000","2014","36388","Tokushima-ken Kaiyo-cho","","32765","2878","0","29919","29919","0"
"2014100000","2014","36401","Tokushima-ken Matsushige-cho","","1424","1418","0","6","6","0"
"2014100000","2014","36402","Tokushima-ken Kitajima-cho","","874","874","0","0","0","0"
"2014100000","2014","36403","Tokushima-ken Aizumi-cho","","1627","1627","0","0","0","0"
"2014100000","2014","36404","Tokushima-ken Itano-cho","","3622","1898","0","1658","1658","0"
"2014100000","2014","36405","Tokushima-ken Kamiita-cho","","3458","2188","0","1215","1215","0"
"2014100000","2014","36468","Tokushima-ken Tsurugi-cho","","19484","3173","0","16673","16448","225"
"2014100000","2014","36489","Tokushima-ken Higashimiyoshi-cho","","12248","2641","0","9637","9631","6"
"2014100000","2014","37201","Kagawa-ken Takamatsu-shi","","37541","23432","0","14177","14114","63"
"2014100000","2014","37202","Kagawa-ken Marugame-shi","","11178","8157","0","3021","3021","0"
"2014100000","2014","37203","Kagawa-ken Sakaide-shi","","9251","6633","0","2618","2600","18"
"2014100000","2014","37204","Kagawa-ken Zentsuji-shi","","3993","3013","0","915","915","0"
"2014100000","2014","37205","Kagawa-ken Kanonji-shi","","11784","7405","0","4379","4379","0"
"2014100000","2014","37206","Kagawa-ken Sanuki-shi","","15863","7574","0","8219","8219","0"
"2014100000","2014","37207","Kagawa-ken Higashikagawa-shi","","15283","4838","0","10362","10362","0"
"2014100000","2014","37208","Kagawa-ken Mitoyo-shi","","22271","14376","0","7827","7791","36"
"2014100000","2014","37322","Kagawa-ken Tonosho-cho","","7437","2704","0","4733","4721","12"
"2014100000","2014","37324","Kagawa-ken Shodoshima-cho","","9559","2647","0","6946","6946","0"
"2014100000","2014","37341","Kagawa-ken Miki-cho","","7578","3831","0","3722","3722","0"
"2014100000","2014","37364","Kagawa-ken Naoshima-cho","","1422","454","0","972","972","0"
"2014100000","2014","37386","Kagawa-ken Utazu-cho","","810","716","0","89","89","0"
"2014100000","2014","37387","Kagawa-ken Ayagawa-cho","","10975","5834","0","5154","5153","1"
"2014100000","2014","37403","Kagawa-ken Kotohira-cho","","847","644","0","203","203","0"
"2014100000","2014","37404","Kagawa-ken Tadotsu-cho","","2438","1882","0","547","547","0"
"2014100000","2014","37406","Kagawa-ken Manno-cho","","19445","6172","0","13234","13234","0"
"2014100000","2014","38201","Ehime-ken Matsuyama-shi","","42937","24023","0","18908","18908","0"
"2014100000","2014","38202","Ehime-ken Imabari-shi","","41913","19512","0","22367","22367","0"
"2014100000","2014","38203","Ehime-ken Uwajima-shi","","46815","13009","0","33222","33222","0"
"2014100000","2014","38204","Ehime-ken Yawatahama-shi","","13268","6196","0","7041","7041","0"
"2014100000","2014","38205","Ehime-ken Niihama-shi","","23446","6317","0","17094","17094","0"
"2014100000","2014","38206","Ehime-ken Saijo-shi","","50998","15548","0","35478","35478","0"
"2014100000","2014","38207","Ehime-ken Ozu-shi","","43222","11920","0","31521","31521","0"
"2014100000","2014","38210","Ehime-ken Iyo-shi","","19444","8007","0","11507","11507","0"
"2014100000","2014","38213","Ehime-ken Shikokuchuo-shi","","42124","9427","0","33045","32603","442"
"2014100000","2014","38214","Ehime-ken Seiyo-shi","","51434","12924","0","38548","38472","76"
"2014100000","2014","38215","Ehime-ken Toon-shi","","21130","4941","0","16118","16111","7"
"2014100000","2014","38356","Ehime-ken Kamijima-cho","","3038","1550","0","1489","1489","0"
"2014100000","2014","38386","Ehime-ken Kumakogen-cho","","58369","5989","0","51850","51362","488"
"2014100000","2014","38401","Ehime-ken Masaki-cho","","2041","2041","0","0","0","0"
"2014100000","2014","38402","Ehime-ken Tobe-cho","","10159","3007","0","7161","7161","0"
"2014100000","2014","38422","Ehime-ken Uchiko-cho","","29943","6769","0","23067","23066","1"
"2014100000","2014","38442","Ehime-ken Ikata-cho","","9398","4648","0","4752","4744","8"
"2014100000","2014","38484","Ehime-ken Matsuno-cho","","9845","1478","0","8230","8230","0"
"2014100000","2014","38488","Ehime-ken Kihoku-cho","","24188","3649","0","20602","20602","0"
"2014100000","2014","38506","Ehime-ken Ainan-cho","","23898","5538","0","18297","18297","0"
"2014100000","2014","39201","Kochi-ken Kochi-shi","","30899","13503","0","17281","17189","92"
"2014100000","2014","39202","Kochi-ken Muroto-shi","","24818","4493","0","21357","21336","21"
"2014100000","2014","39203","Kochi-ken Aki-shi","","31720","3678","0","28040","28012","28"
"2014100000","2014","39204","Kochi-ken Nankoku-shi","","12530","6440","0","6091","6091","0"
"2014100000","2014","39205","Kochi-ken Tosa-shi","","9149","4255","0","4799","4799","0"
"2014100000","2014","39206","Kochi-ken Susaki-shi","","13544","3345","0","10196","10196","0"
"2014100000","2014","39208","Kochi-ken Sukumo-shi","","28619","4716","0","23803","23769","34"
"2014100000","2014","39209","Kochi-ken Tosashimizu-shi","","26634","3647","0","22699","22613","86"
"2014100000","2014","39210","Kochi-ken Shimanto-shi","","63229","9843","0","53333","53276","57"
"2014100000","2014","39211","Kochi-ken Konan-shi","","12648","5432","0","7196","7196","0"
"2014100000","2014","39212","Kochi-ken Kami-shi","","53786","6658","0","47128","46739","389"
"2014100000","2014","39301","Kochi-ken Toyo-cho","","7406","1027","0","6376","6376","0"
"2014100000","2014","39302","Kochi-ken Nahari-cho","","2836","679","0","2157","2145","12"
"2014100000","2014","39303","Kochi-ken Tano-cho","","653","343","0","300","300","0"
"2014100000","2014","39304","Kochi-ken Yasuda-cho","","5236","990","0","4249","4238","11"
"2014100000","2014","39305","Kochi-ken Kitagawa-mura","","19673","1232","0","18424","18424","0"
"2014100000","2014","39306","Kochi-ken Umaji-mura","","16548","911","0","15629","15629","0"
"2014100000","2014","39307","Kochi-ken Geisei-mura","","3960","1030","0","2930","2930","0"
"2014100000","2014","39341","Kochi-ken Motoyama-cho","","13422","1036","0","12337","12275","62"
"2014100000","2014","39344","Kochi-ken Otoyo-cho","","31506","3728","0","27728","27666","62"
"2014100000","2014","39363","Kochi-ken Tosa-cho","","21213","2747","0","18444","18424","20"
"2014100000","2014","39364","Kochi-ken Okawa-mura","","9527","517","0","9009","8961","48"
"2014100000","2014","39386","Kochi-ken Ino-cho","","47097","4617","0","42464","41613","851"
"2014100000","2014","39387","Kochi-ken Niyodogawa-cho","","33300","3558","0","29736","29590","146"
"2014100000","2014","39401","Kochi-ken Nakatosa-cho","","19328","2362","0","17235","17235","0"
"2014100000","2014","39402","Kochi-ken Sakawa-cho","","10080","2692","0","7384","7384","0"
"2014100000","2014","39403","Kochi-ken Ochi-cho","","11195","1801","0","9397","9397","0"
"2014100000","2014","39405","Kochi-ken Yusuhara-cho","","23645","2230","0","21431","21345","86"
"2014100000","2014","39410","Kochi-ken Hidaka-mura","","4485","1544","0","2937","2937","0"
"2014100000","2014","39411","Kochi-ken Tsuno-cho","","19785","2127","0","17631","17603","28"
"2014100000","2014","39412","Kochi-ken Shimanto-cho","","64230","8324","0","55906","55826","80"
"2014100000","2014","39424","Kochi-ken Otsuki-cho","","10294","2126","0","8163","8027","136"
"2014100000","2014","39427","Kochi-ken Mihara-mura","","8537","1070","0","7403","7388","15"
"2014100000","2014","39428","Kochi-ken Kuroshio-cho","","18858","3226","0","14882","14880","2"
"2014100000","2014","40100","Fukuoka-ken Kitakyushu-shi","","49195","29609","0","19508","19409","99"
"2014100000","2014","40101","Fukuoka-ken Kitakyushu-shi Moji-ku","","7367","3853","0","3536","3535","1"
"2014100000","2014","40103","Fukuoka-ken Kitakyushu-shi Wakamatsu-ku","","7131","5484","0","1672","1672","0"
"2014100000","2014","40105","Fukuoka-ken Kitakyushu-shi Tobata-ku","","1661","1605","0","56","56","0"
"2014100000","2014","40106","Fukuoka-ken Kitakyushu-shi Kokurakita-ku","","3923","3113","0","813","813","0"
"2014100000","2014","40107","Fukuoka-ken Kitakyushu-shi Kokuraminami-ku","","17174","7653","0","9460","9365","95"
"2014100000","2014","40108","Fukuoka-ken Kitakyushu-shi Yahatahigashi-ku","","3626","1895","0","1696","1696","0"
"2014100000","2014","40109","Fukuoka-ken Kitakyushu-shi Yahatanishi-ku","","8313","6006","0","2275","2272","3"
"2014100000","2014","40130","Fukuoka-ken Fukuoka-shi","","34338","23173","0","11087","11016","71"
"2014100000","2014","40131","Fukuoka-ken Fukuoka-shi Higashi-ku","","6936","6036","0","898","898","0"
"2014100000","2014","40132","Fukuoka-ken Fukuoka-shi Hakata-ku","","3162","2944","0","207","182","25"
"2014100000","2014","40133","Fukuoka-ken Fukuoka-shi Chuo-ku","","1539","1537","0","2","2","0"
"2014100000","2014","40134","Fukuoka-ken Fukuoka-shi Minami-ku","","3098","2607","0","493","461","32"
"2014100000","2014","40135","Fukuoka-ken Fukuoka-shi Nishi-ku","","8416","5396","0","3020","3020","0"
"2014100000","2014","40136","Fukuoka-ken Fukuoka-shi Jonan-ku","","1599","1314","0","281","281","0"
"2014100000","2014","40137","Fukuoka-ken Fukuoka-shi Sawara-ku","","9587","3338","0","6186","6172","14"
"2014100000","2014","40202","Fukuoka-ken Omuta-shi","","8145","6392","0","1751","1751","0"
"2014100000","2014","40203","Fukuoka-ken Kurume-shi","","22996","19530","0","3636","3616","20"
"2014100000","2014","40204","Fukuoka-ken Nogata-shi","","6176","3992","0","2112","2096","16"
"2014100000","2014","40205","Fukuoka-ken Iizuka-shi","","21407","10746","0","10645","10644","1"
"2014100000","2014","40206","Fukuoka-ken Tagawa-shi","","5455","3900","0","1582","1582","0"
"2014100000","2014","40207","Fukuoka-ken Yanagawa-shi","","7715","7715","0","0","0","0"
"2014100000","2014","40210","Fukuoka-ken Yame-shi","","48244","16535","0","31666","31666","0"
"2014100000","2014","40211","Fukuoka-ken Chikugo-shi","","4178","4171","0","7","7","0"
"2014100000","2014","40212","Fukuoka-ken Okawa-shi","","3362","3362","0","0","0","0"
"2014100000","2014","40213","Fukuoka-ken Yukuhashi-shi","","7005","5717","0","1287","1287","0"
"2014100000","2014","40214","Fukuoka-ken Buzen-shi","","11110","4194","0","6918","6883","35"
"2014100000","2014","40215","Fukuoka-ken Nakama-shi","","1596","1513","0","89","89","0"
"2014100000","2014","40216","Fukuoka-ken Ogori-shi","","4551","4410","0","118","118","0"
"2014100000","2014","40217","Fukuoka-ken Chikushino-shi","","8773","4411","0","4338","4338","0"
"2014100000","2014","40218","Fukuoka-ken Kasuga-shi","","1415","1345","0","63","63","0"
"2014100000","2014","40219","Fukuoka-ken Onojo-shi","","2689","1664","0","1014","1014","0"
"2014100000","2014","40220","Fukuoka-ken Munakata-shi","","11991","7113","0","5070","5015","55"
"2014100000","2014","40221","Fukuoka-ken Dazaifu-shi","","2960","1783","0","1181","1181","0"
"2014100000","2014","40223","Fukuoka-ken Koga-shi","","4207","2834","0","1377","1377","0"
"2014100000","2014","40224","Fukuoka-ken Fukutsu-shi","","5276","3901","0","1359","1359","0"
"2014100000","2014","40225","Fukuoka-ken Ukiha-shi","","11746","5690","0","5923","5923","0"
"2014100000","2014","40226","Fukuoka-ken Miyawaka-shi","","13999","5828","0","8389","8389","0"
"2014100000","2014","40227","Fukuoka-ken Kama-shi","","13511","5969","0","7739","7737","2"
"2014100000","2014","40228","Fukuoka-ken Asakura-shi","","24671","12711","0","13545","13545","0"
"2014100000","2014","40229","Fukuoka-ken Miyama-shi","","10521","8532","0","2089","2089","0"
"2014100000","2014","40230","Fukuoka-ken Itoshima-shi","","21570","11744","0","9826","9796","30"
"2014100000","2014","40231","Fukuoka-ken Nakagawa-shi","","7495","2006","0","5448","5448","0"
"2014100000","2014","40341","Fukuoka-ken Umi-machi","","3021","1181","0","1837","1837","0"
"2014100000","2014","40342","Fukuoka-ken Sasaguri-machi","","3893","1295","0","2620","2617","3"
"2014100000","2014","40343","Fukuoka-ken Shime-machi","","869","854","0","25","25","0"
"2014100000","2014","40344","Fukuoka-ken Sue-machi","","1631","1007","0","627","627","0"
"2014100000","2014","40345","Fukuoka-ken Shingu-machi","","1893","1432","0","494","494","0"
"2014100000","2014","40348","Fukuoka-ken Hisayama-machi","","3744","1205","0","2568","2568","0"
"2014100000","2014","40349","Fukuoka-ken Kasuya-machi","","1413","1360","0","72","72","0"
"2014100000","2014","40381","Fukuoka-ken Ashiya-machi","","1160","830","0","249","249","0"
"2014100000","2014","40382","Fukuoka-ken Mizumaki-machi","","1101","995","0","106","106","0"
"2014100000","2014","40383","Fukuoka-ken Okagaki-machi","","4864","2219","0","2630","2628","2"
"2014100000","2014","40384","Fukuoka-ken Onga-cho","","2215","1837","0","379","377","2"
"2014100000","2014","40401","Fukuoka-ken Kotake-machi","","1418","1086","0","331","331","0"
"2014100000","2014","40402","Fukuoka-ken Kurate-machi","","3560","2246","0","1288","1288","0"
"2014100000","2014","40421","Fukuoka-ken Keisen-machi","","2014","1444","0","616","616","0"
"2014100000","2014","40447","Fukuoka-ken Chikuzen-machi","","6710","4529","0","2223","2223","0"
"2014100000","2014","40448","Fukuoka-ken Toho-mura","","5197","786","0","4413","4413","0"
"2014100000","2014","40503","Fukuoka-ken Tachiarai-machi","","2284","2284","0","9","9","0"
"2014100000","2014","40522","Fukuoka-ken Oki-machi","","1844","1844","0","0","0","0"
"2014100000","2014","40544","Fukuoka-ken Hirokawa-machi","","3794","2452","0","1348","1348","0"
"2014100000","2014","40601","Fukuoka-ken Kawara-machi","","4450","1625","0","2859","2859","0"
"2014100000","2014","40602","Fukuoka-ken Soeda-machi","","13220","2182","0","11046","11046","0"
"2014100000","2014","40604","Fukuoka-ken Itoda-machi","","804","597","0","213","213","0"
"2014100000","2014","40605","Fukuoka-ken Kawasaki-machi","","3614","1900","0","1761","1706","55"
"2014100000","2014","40608","Fukuoka-ken Oto-machi","","1426","987","0","441","441","0"
"2014100000","2014","40609","Fukuoka-ken Aka-mura","","3198","951","0","2254","2254","0"
"2014100000","2014","40610","Fukuoka-ken Fukuchi-machi","","4206","2543","0","1664","1650","14"
"2014100000","2014","40621","Fukuoka-ken Kanda-machi","","4888","3225","0","1692","1692","0"
"2014100000","2014","40625","Fukuoka-ken Miyako-machi","","15134","5373","0","9752","9677","75"
"2014100000","2014","40642","Fukuoka-ken Yoshitomi-machi","","573","573","0","0","0","0"
"2014100000","2014","40646","Fukuoka-ken Koge-machi","","6244","2334","0","3910","3910","0"
"2014100000","2014","40647","Fukuoka-ken Chikujo-machi","","11961","4620","0","7305","7298","7"
"2014100000","2014","41201","Saga-ken Saga-shi","","43184","25149","0","17818","17804","14"
"2014100000","2014","41202","Saga-ken Karatsu-shi","","48754","22910","0","25422","25422","0"
"2014100000","2014","41203","Saga-ken Tosu-shi","","7172","4821","0","2337","2337","0"
"2014100000","2014","41204","Saga-ken Taku-shi","","9696","4938","0","4882","4882","0"
"2014100000","2014","41205","Saga-ken Imari-shi","","25528","11506","0","14034","14020","14"
"2014100000","2014","41206","Saga-ken Takeo-shi","","19540","9210","0","10467","10467","0"
"2014100000","2014","41207","Saga-ken Kashima-shi","","11212","5814","0","5341","5341","0"
"2014100000","2014","41208","Saga-ken Ogi-shi","","9581","7187","0","2384","2384","0"
"2014100000","2014","41209","Saga-ken Ureshino-shi","","12641","5309","0","7324","7267","57"
"2014100000","2014","41210","Saga-ken Kanzaki-shi","","12513","6716","0","5843","5824","19"
"2014100000","2014","41327","Saga-ken Yoshinogari-cho","","4399","2346","0","2016","2016","0"
"2014100000","2014","41341","Saga-ken Kiyama-cho","","2215","1369","0","950","950","0"
"2014100000","2014","41345","Saga-ken Kamimine-cho","","1280","1121","0","158","158","0"
"2014100000","2014","41346","Saga-ken Miyaki-cho","","5192","4271","0","914","914","0"
"2014100000","2014","41387","Saga-ken Genkai-cho","","3590","2549","0","1004","1004","0"
"2014100000","2014","41401","Saga-ken Arita-cho","","6585","2955","0","3676","3660","16"
"2014100000","2014","41423","Saga-ken Omachi-cho","","1150","861","0","336","336","0"
"2014100000","2014","41424","Saga-ken Kohoku-machi","","2449","2132","0","378","378","0"
"2014100000","2014","41425","Saga-ken Shiroishi-cho","","9956","8924","0","1067","1067","0"
"2014100000","2014","41441","Saga-ken Tara-cho","","7430","3311","0","4156","4156","0"
"2014100000","2014","42201","Nagasaki-ken Nagasaki-shi","","40581","18616","0","21834","21834","0"
"2014100000","2014","42202","Nagasaki-ken Sasebo-shi","","42606","20266","0","22023","21223","800"
"2014100000","2014","42203","Nagasaki-ken Shimabara-shi","","8297","4673","0","3545","3520","25"
"2014100000","2014","42204","Nagasaki-ken Isahaya-shi","","34183","19805","0","14281","14275","6"
"2014100000","2014","42205","Nagasaki-ken Omura-shi","","12666","6552","0","5943","5921","22"
"2014100000","2014","42207","Nagasaki-ken Hirado-shi","","23520","10231","0","13241","12731","510"
"2014100000","2014","42208","Nagasaki-ken Matsuura-shi","","13067","6826","0","6129","5987","142"
"2014100000","2014","42209","Nagasaki-ken Tsushima-shi","","70863","7692","0","63282","63217","65"
"2014100000","2014","42210","Nagasaki-ken Iki-shi","","13942","8203","0","5582","4837","745"
"2014100000","2014","42211","Nagasaki-ken Goto-shi","","42004","14649","0","27365","27065","300"
"2014100000","2014","42212","Nagasaki-ken Saikai-shi","","24159","10433","0","13545","13294","251"
"2014100000","2014","42213","Nagasaki-ken Unzen-shi","","21427","10953","0","10405","10158","247"
"2014100000","2014","42214","Nagasaki-ken Minamishimabara-shi","","17011","10799","0","6045","5854","191"
"2014100000","2014","42307","Nagasaki-ken Nagayo-cho","","2873","1856","0","1003","1003","0"
"2014100000","2014","42308","Nagasaki-ken Togitsu-cho","","2094","1291","0","790","790","0"
"2014100000","2014","42321","Nagasaki-ken Higashisonogi-cho","","7429","2861","0","4487","4023","464"
